ModbusRTU;Inverter;DELTA;M15A Flex
62;3;40734;U32;;Evt;;1.0;0.0;;4
63;3;40736;U16;;N;;1.0;0.0;;4
64;3;40737;U16;;TmsPer;;1.0;0.0;;0
65;3;40738;U16;;ID_1;;1.0;0.0;;4
66;3;40739_8;STRING;;IDStr_1;;1.0;0.0;;0
67;3;40747;U16;;DCA1;;1.0;0.0;A;4
68;3;40748;U16;;DCV1;;1.0;0.0;V;4
69;3;40749;U16;;DCW1;;1.0;0.0;W;4
70;3;40750;I32;;DCWH1;;1.0;0.0;Wh;0
71;3;40752;U32;;Tms;;1.0;0.0;Secs;0
72;3;40754;I16;;Tmp;;1.0;0.0;C;0
73;3;40755;U16;;DCSt;;1.0;0.0;;8
74;3;40756;U32;;DCEvt;;1.0;0.0;;0
75;3;40758;U16;;ID_2;;1.0;0.0;;4
76;3;40759_8;STRING;;IDStr_2;;1.0;0.0;;0
77;3;40767;U16;;DCA2;;1.0;0.0;A;4
78;3;40768;U16;;DCV2;;1.0;0.0;V;4
79;3;40769;U16;;DCW2;;1.0;0.0;W;4
80;3;40770;I32;;DCWH2;;1.0;0.0;Wh;0
81;3;40772;U32;;Tms;;1.0;0.0;Secs;0
82;3;40774;I16;;Tmp;;1.0;0.0;C;0
83;3;40775;U16;;DCSt;;1.0;0.0;;0
84;3;40776;U32;;DCEvt;;1.0;0.0;;0
85;3;40778;U16;;ID_3;;1.0;0.0;;4
86;3;40779_8;STRING;;IDStr_3;;1.0;0.0;;0
87;3;40787;U16;;DCA2;;1.0;0.0;A;4
88;3;40788;U16;;DCV2;;1.0;0.0;V;4
89;3;40789;U16;;DCW2;;1.0;0.0;W;4
90;3;40790;I32;;DCWH2;;1.0;0.0;Wh;0
91;3;40792;U32;;Tms;;1.0;0.0;Secs;0
92;3;40794;I16;;Tmp;;1.0;0.0;C;0
93;3;40795;U16;;DCSt;;1.0;0.0;;0
94;3;40796;U32;;DCEvt;;1.0;0.0;;0
95;3;40798;U16;;ID;;1.0;0.0;;4
96;3;40799;U16;;L;;1.0;0.0;;4
97;3;40800;I16;;DCA_SF;;1.0;0.0;;4
98;3;40801;I16;;DCAhr_SF;;1.0;0.0;;0
99;3;40802;I16;;DCV_SF;;1.0;0.0;;0
100;3;40803;U16;;DCAMax;;1.0;0.0;A;0
101;3;40804;U16;;N;;1.0;0.0;;4
102;3;40805;U32;;Evt;;1.0;0.0;;4
103;3;40807;U32;;EvtVnd;;1.0;0.0;;4
104;3;40809;I16;;DCA;;1.0;0.0;A;4
105;3;40810;U32;;DCAhr;;1.0;0.0;Ah;0
106;3;40812;U16;;DCV;;1.0;0.0;V;4
107;3;40813;I16;;Tmp;;1.0;0.0;C;4
108;3;40814;U16;;InID;;1.0;0.0;;4
109;3;40815;U32;;InEvt;;1.0;0.0;;4
110;3;40817;U32;;InEvtVnd;;1.0;0.0;;4
111;3;40819;I16;;InDCA;;1.0;0.0;A;4
112;3;40820;U32;;InDCAhr;;1.0;0.0;Ah;4
